Office,candidate_name,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Governor,"MARX, VICTOR",Republican,4.1,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,15.06,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,15.06,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,1.03,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,41.02,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.97,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.82,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,79.79,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,2.05,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,17.03,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,1.03,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.04,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,11/21/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,76.98,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,1.03,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,15.26,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,29.75,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,41.6,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,2.05,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,55.45,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,99.18,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,24.34,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,15.06,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,24.54,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,108.98,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,2.05,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/22/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.92,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,27.35,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,4.1,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.97,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,50.6,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,115.89,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,1.97,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,15.06,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,2.05,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/23/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,500,11/24/25,S And K Parks And Event Center,Delta,CO,81416,Other,Venue Fee
Governor,"MARX, VICTOR",Republican,37.37,11/24/25,City Market,Grand Junction,CO,81501,"Food, Beverages and Meals",
Governor,"MARX, VICTOR",Republican,40.47,11/24/25,City Market,Montrose,CO,81401,"Food, Beverages and Meals",
Governor,"MARX, VICTOR",Republican,100.82,11/24/25,Palisades Restaurant,Gunnison,CO,81230,"Food, Beverages and Meals",
Governor,"MARX, VICTOR",Republican,49.42,11/24/25,Mojos Eatery,Salida,CO,81201,"Food, Beverages and Meals",
Governor,"MARX, VICTOR",Republican,365.65,11/24/25,Mesa County,Grand Junction,CO,81505,Other,Venue Fee
Governor,"MARX, VICTOR",Republican,1.03,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.82,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,61.04,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,1.03,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,30.13,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,0.99,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,30.13,11/24/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,2.05,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.99,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,47.28,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,15.26,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,15.06,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,0.79,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.97,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/25/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,138.44,11/26/25,Pufferbelly Restaurant,Grand Junction,CO,81501,"Food, Beverages and Meals",
Governor,"MARX, VICTOR",Republican,4.1,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,3.94,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,30.13,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,2.05,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.38,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,0.41,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.92,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,80.57,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,10.25,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,20.51,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,2.05,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,52.66,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,15.46,11/26/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,0.62,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,10.25,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,1.03,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,4.1,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
Governor,"MARX, VICTOR",Republican,77.79,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Other,Merchandise Shipping And Fees
Governor,"MARX, VICTOR",Republican,4.1,11/27/25,Winred Technical Services Llc,Arlington,VA,22203,Bank Fees,
