committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,145.87,2024-12-06 00:00:00,United Airlines,Chicago,IL,60606,Travel & Lodging,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.99,2024-12-06 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LUNDEEN LEADERSHIP FUND,Political Committee,2167.58,2024-12-06 00:00:00,Costco,Lone Tree,CO,80124,Other,7214 ∑ Office Supplies
REPUBLIC SERVICES INC. EMPLOYEES FOR BETTER GOVERNMENT PAC,Political Committee,-400.0,2024-12-06 00:00:00,Scott Bright For Senate,Platteville,CO,80651,Returned Expenditure,Check Voided: Original Issue Date 10/24/2024
REPUBLIC SERVICES INC. EMPLOYEES FOR BETTER GOVERNMENT PAC,Political Committee,-400.0,2024-12-06 00:00:00,Committee To Elect Barbara Kirkmeyer To State Senate,Brighton,CO,80603,Returned Expenditure,Check Voided: Original Issue Date 10/24/2024
REPUBLIC SERVICES INC. EMPLOYEES FOR BETTER GOVERNMENT PAC,Political Committee,-400.0,2024-12-06 00:00:00,Woog For House District 19,Frederick,CO,80530,Returned Expenditure,Check Voided: Original Issue Date 10/24/2024
REPUBLIC SERVICES INC. EMPLOYEES FOR BETTER GOVERNMENT PAC,Political Committee,-400.0,2024-12-06 00:00:00,Rose For Colorado,Redacted By Sos,CO,99999,Returned Expenditure,Check Voided: Original Issue Date 10/24/2024
LUNDEEN LEADERSHIP FUND,Political Committee,21.6,2024-12-07 00:00:00,Google,Moutain Views,CA,94043,Other,6410 ∑ Registration & Hosting
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,1.19,2025-12-07 00:00:00,Actblue Technical Services,Somerville,MA,02144,Other,Cc Processing Fee
IAFF #3 SMALL DONOR ACCOUNT,Small Donor Committee,10000.0,2022-12-08 00:00:00,,,,,Other,Campaign Donation To Municipal Candidate.
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,1.78,2024-12-08 00:00:00,Actblue Technical Services,Somerville,MA,02144,Other,Cc Processing Fee
IAFF #3 SMALL DONOR ACCOUNT,Small Donor Committee,10000.0,2024-12-08 00:00:00,,,,,Other,Campaign Donation To Municipal Candidate.
IAFF #3 SMALL DONOR ACCOUNT,Small Donor Committee,-10000.0,2024-12-08 00:00:00,,,,,Other,Offset Due To Update Of Filed Item - Campaign Donation To Municipal Candidate.
MANNY RUTINEL LEADERSHIP FUND,Political Committee,7.97,2024-12-08 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,Actblue Cc Processing Fees
VELASCO LEADERSHIP FUND,Political Committee,0.79,2024-12-08 00:00:00,Actblue,Somerville,MA,02144,Consultant & Professional Services,
350 COLORADO ACTION PAC,Political Committee,616.0,2024-12-09 00:00:00,Jared  Bynum,Aurora,CO,80012,Consultant & Professional Services,
COLORADO INTELLECTUAL AND DEVELOPMENTAL DISABILITY ALLIANCE,Political Committee,450.0,2024-12-09 00:00:00,Jenny Willford For Colorado,Northglenn,CO,80234,Contributions,Donation To Jenny Willford
INVESTHER,Political Committee,615.52,2024-12-09 00:00:00,Corazon Printing,Broomfield,CO,80020,Fundraising Expenses,Reimbursement Of Expenses For Election Season Events
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,97.88,2024-12-09 00:00:00,United Airlines,Chicago,IL,60606,Travel & Lodging,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,30.0,2024-12-09 00:00:00,Canva,Austin,TX,78702,Office Equipment & Supplies,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,90.0,2024-12-09 00:00:00,Den Public Parking,Denver,CO,80249,Travel & Lodging,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,30.0,2024-12-09 00:00:00,Firstbank,Denver,CO,80203,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.13,2024-12-09 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MANNY RUTINEL LEADERSHIP FUND,Political Committee,60.0,2024-12-09 00:00:00,State Of Colorado,Denver,CO,80203,Other,Capitol Gym
REPUBLIC SERVICES INC. EMPLOYEES FOR BETTER GOVERNMENT PAC,Political Committee,-225.0,2024-12-09 00:00:00,Hartsook For House,Redacted By Sos,CO,99999,Returned Expenditure,Check Voided: Original Issue Date 10/24/2024
ZENPAC,Political Committee,250.0,2024-12-09 00:00:00,Elijah For Golden,Golden,CO,80401,Contributions,
IAFF #3 SMALL DONOR ACCOUNT,Small Donor Committee,-10000.0,2022-12-10 00:00:00,,,,,Other,Offset Due To Update Of Filed Item - Campaign Donation To Municipal Candidate.
CHRIS KOLKER LEADERSHIP FUND,Political Committee,0.99,2024-12-10 00:00:00,Actblue,Somervile,MA,02144,Fundraising Expenses,
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,54.95,2024-12-10 00:00:00,Forte Payment Systems,Allen,TX,75013,Bank Fees,
COMMITTEE FOR PHYSICIAN ANESTHESIA CARE,Political Committee,300.0,2024-12-10 00:00:00,Coloradans For Western Values Leadership Pac,Colo. Springs,CO,80918,Contributions,
GRISWOLD LEADERSHIP PAC,Political Committee,2.0,2024-12-10 00:00:00,,,,,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2.55,2024-12-10 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MAKE GREAT CHOICES PAC,Political Committee,1.64,2024-12-10 00:00:00,Actblue,Somerville,MA,02144,Fundraising Expenses,
THE COLEMAN LEADERSHIP FUND,Political Committee,300.0,2024-12-10 00:00:00,Michael  Williams,Lafayette,CO,80026,Other,Opening Day Music
UNITED COLORADO COMMITTEE,Political Party Committee,20.68,2024-12-10 00:00:00,Google,Mountain View,CO,94043,Office Equipment & Supplies,Off Month Web Video Conferencing
COLORADO MEDICAL SOCIETY SMALL DONOR COMMITTEE,Small Donor Committee,15.71,2024-12-11 00:00:00,Wells Fargo Bank,Portland,OR,97228,Bank Fees,
COPIC POLITICAL COMMITTEE,Political Committee,-550.0,2024-12-11 00:00:00,Bacon For Colorado Leadership Fund,Denver,CO,80239,Returned Expenditure,Return Of Misc Campaign Contribution
DOCTORS COMPANY COLORADO PAC (COLORADO DOCPAC),Political Committee,45.05,2024-12-11 00:00:00,Wells Fargo Bank,Santa Rosa,CA,95401,Bank Fees,Monthly Bank Fee
EDIE HOOTON LEADERSHIP FUND,Political Committee,11.85,2024-12-11 00:00:00,Firstbank,Boulder,CO,80301,Bank Fees,
FRIENDS OF COLORADO HOSPITALS (F/K/A HOSPITALS EXPRESS LEGISLATIVE PREFERENCE),Political Committee,87.52,2024-12-11 00:00:00,,,,,Bank Fees,Dec Bank Service Charge
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,49.95,2024-12-11 00:00:00,Clover App,Sunnyvale,CA,94085,Bank Fees,Service Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.92,2024-12-11 00:00:00,Microsoft,Redmond,WA,98052,Office Equipment & Supplies,Ms 365
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,4.14,2024-12-11 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LUNDEEN LEADERSHIP FUND,Political Committee,29.48,2024-12-11 00:00:00,Torchys,Denver,CO,80203,Other,6890 ∑ Other Meeting Expense
RED WELD PAC,Political Committee,17.8,2024-12-11 00:00:00,Firstbank North,Brighton,CO,80601,Office Equipment & Supplies,
WORKERS COMPENSATION EDUCATION ASSOCIATION PAC (WCEA PAC),Political Committee,450.0,2024-12-11 00:00:00,Jenny Willford For Colorado,Northglenn,CO,80234,Contributions,Chk#2082
WORKERS COMPENSATION EDUCATION ASSOCIATION PAC (WCEA PAC),Political Committee,200.0,2024-12-11 00:00:00,Javier For Colorado,Denver,CO,80219-5033,Contributions,Chk#2100
COLORADO BANKERS ASSOCIATION STATE PAC,Political Committee,1500.0,2024-12-12 00:00:00,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,Donation
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,105.75,2024-12-12 00:00:00,Uber,San Francisco,CA,94158,Travel & Lodging,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,30.0,2024-12-12 00:00:00,Firstbank,Denver,CO,80203,Bank Fees,
LUNDEEN LEADERSHIP FUND,Political Committee,22.82,2024-12-12 00:00:00,Olive And Finch,Denver,CO,80218,Other,7640 ∑ Meals
MANNY RUTINEL LEADERSHIP FUND,Political Committee,3840.11,2024-12-12 00:00:00,Logan  Souder,Commerce City,CO,80022,Employee Services,Payroll
MANNY RUTINEL LEADERSHIP FUND,Political Committee,39.96,2024-12-12 00:00:00,Mailmeteor,Paris,FR,75013,Office Equipment & Supplies,Software
SAINT VRAIN VALLEY EDUCATION ASSOCIATION (SVVEA) FUND-SMALL DONOR COMMITTEE (SVVEA FUND-SMALL DONOR,Small Donor Committee,10.0,2025-12-12 00:00:00,,,,,Other,Every Member Option Refund
COLORADO AMERICAN FEDERATION OF LABOR & CONGRESS OF INDUSTRIAL ORGANIZATIONS NONPARTISAN SMALL DONOR,Small Donor Committee,2000.0,2024-12-13 00:00:00,Bob 4 Colorado,Highlands Ranch,CO,80126,Contributions,2024 Election Contribution
COLORADO DEMOCRATIC PARTY,Political Party Committee,34.8,2024-12-13 00:00:00,Zoom,San Jose,CA,95113,Other,Web Conferencing Services
COLORADO RADIOLOGICAL SOCIETY POLITICAL COMMITTEE,Political Committee,6.0,2024-12-13 00:00:00,,,,,Bank Fees,
COLORADO STRONG POLITICAL COMMITTEE,Political Committee,1000.0,2024-12-13 00:00:00,Alon  Weinberg,Loveland,CO,80538,Consultant & Professional Services,Production And Design
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,-450.0,2024-12-13 00:00:00,Rodriguez For Colorado,Denver,CO,80222,Returned Expenditure,$225 For 2026 Primary & $225 For 2026 General
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,-725.0,2024-12-13 00:00:00,Rodriguez Leadership Fund,Denver,CO,80222,Returned Expenditure,2024 Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,-225.0,2024-12-13 00:00:00,Winter For Hd47,Redacted By Sos,CO,99999,Returned Expenditure,2024 General Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,-725.0,2024-12-13 00:00:00,Take Colo Back Political Comm,Redacted By Sos,CO,99999,Returned Expenditure,2024 Contribution
COMMITTEE FOR PHYSICIAN ANESTHESIA CARE,Political Committee,30.0,2024-12-13 00:00:00,,,,,Bank Fees,
HOOD LEADERSHIP PAC,Political Committee,750.0,2024-12-13 00:00:00,Anna  Wert,Boulder,CO,80302,Consultant & Professional Services,Salary
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,20.54,2024-12-13 00:00:00,Uber,San Francisco,CA,94158,Travel & Lodging,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,30.0,2024-12-13 00:00:00,Firstbank,Denver,CO,80203,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2.53,2024-12-13 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
US ANESTHESIA PARTNERS COLORADO STATE COMMITTEE,Political Committee,66.68,2024-12-13 00:00:00,Bok Financial,Denver,CO,80217,Bank Fees,
VELASCO LEADERSHIP FUND,Political Committee,5.83,2024-12-13 00:00:00,Alpine Bank,Grand Junction,CO,81501,Bank Fees,Account Activity Fee
CONSTRUCTION COOPERATIVE COUNCIL,Political Committee,-450.0,2024-12-15 00:00:00,Meghan Lukens For Colorado,Redacted By Sos,CO,99999,Returned Expenditure,Sent A Refund Check For Contribution
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,27.4,2025-12-15 00:00:00,Intuit Quickbooks,Mountain View,CA,94043,Fundraising Expenses,Monthly Fee
SAINT VRAIN VALLEY EDUCATION ASSOCIATION (SVVEA) FUND-SMALL DONOR COMMITTEE (SVVEA FUND-SMALL DONOR,Small Donor Committee,10.0,2025-12-15 00:00:00,,,,,Other,Every Member Option Refund
BUILDING BRIDGES FOR COLORADO,Political Committee,2.0,2024-12-16 00:00:00,1St Bank,Lakewood,CO,80215,Bank Fees,
COLORADO WINS SDC,Small Donor Committee,-25.0,2024-12-16 00:00:00,Chase Bank,Lakewood,CO,80228,Returned Expenditure,Bank Refund Of Fees
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,25.24,2024-12-16 00:00:00,Intuit Quickbooks,Mountain View,CA,94043,Fundraising Expenses,Bookkeeping App
GREENCO PC,Political Committee,50.0,2024-12-16 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Other,Secretary Of State - Fine For Late Filing
INVESTHER,Political Committee,50.0,2024-12-16 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Other,Late Filing Fee
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,59.1,2024-12-16 00:00:00,Lyft,San Francisco,CA,94107,Travel & Lodging,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,30.0,2024-12-16 00:00:00,Firstbank,Denver,CO,80203,Bank Fees,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,90.0,2024-12-16 00:00:00,Den Public Parking,Denver,CO,80249,Travel & Lodging,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,30.0,2024-12-16 00:00:00,Firstbank,Denver,CO,80203,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.72,2024-12-16 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
ODOPAC,Political Committee,100.0,2024-12-16 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Other,Late Filing Fine.
PUEBLO COUNTY EDUCATION ASSOCIATION SMALL DONOR COMMITTEE (PCEA SDC),Small Donor Committee,6.0,2024-12-16 00:00:00,Amanda  Lay,Pueblo,CO,81008,Other,"Emo Refund 2024
Check # 1104"
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,5000.0,2024-12-17 00:00:00,All Together Colorado,Denver,CO,80206,Contributions,Event Sponsor
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,2500.0,2024-12-17 00:00:00,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,Event Sponsor
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,2500.0,2024-12-17 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,Event Sponsor
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2.53,2024-12-17 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
NABIP COLORADO POLITICAL ACTION COMMITTEE,Political Committee,0.91,2024-12-17 00:00:00,Quickbooks Payments,Woodland Hills,CA,91367,Bank Fees,
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,225.0,2024-12-18 00:00:00,Winter For Hd47,Redacted By Sos,CO,99999,Contributions,2026 Primary Contribution
COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Political Committee,725.0,2024-12-18 00:00:00,Take Colo Back Political Comm,Redacted By Sos,CO,99999,Contributions,2024 Contribution
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,67.0,2024-12-18 00:00:00,Smart Space,Lakewood,CO,80215,Rent & Utilities,Storage Space
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,6.89,2024-12-18 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
NAIOP COLORADO PAC,Political Committee,1098.75,2024-12-18 00:00:00,Naiop Colorado,Denver,CO,80204,Consultant & Professional Services,
NAIOP COLORADO SMALL DONOR COMMITTEE,Small Donor Committee,3296.25,2024-12-18 00:00:00,Naiop Colorado,Denver,CO,80204,Consultant & Professional Services,
THE COLEMAN LEADERSHIP FUND,Political Committee,35.0,2024-12-18 00:00:00,Hyatt Regency Denver,Denver,CO,80202,Other,Parking For Event
COLORADO DEMOCRATIC PARTY,Political Party Committee,2238.76,2024-12-19 00:00:00,Michael S Merrifield,Arvada,CO,80005,Employee Services,Payroll
COLORADO DEMOCRATIC PARTY,Political Party Committee,1.18,2024-12-19 00:00:00,Paychex,Norristown,PA,19403,Employee Services,Hr Services
COLORADO DEMOCRATIC PARTY,Political Party Committee,1140.59,2024-12-19 00:00:00,Paychex,Norristown,PA,19403,Employee Services,Payroll Taxes
COLORADO DEMOCRATIC PARTY,Political Party Committee,914.24,2024-12-19 00:00:00,Paychex,Norristown,PA,19403,Employee Services,Payroll Taxes
COLORADO DEMOCRATIC PARTY,Political Party Committee,2580.52,2024-12-19 00:00:00,Marykate  Wallace,Lafayette,CO,80026,Employee Services,Payroll
COLORADO DEMOCRATIC PARTY,Political Party Committee,2572.23,2024-12-19 00:00:00,Madeline R Zann,Denver,CO,80206,Employee Services,Payroll
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,6.8,2024-12-19 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LUNDEEN LEADERSHIP FUND,Political Committee,19.99,2024-12-19 00:00:00,Google,Moutain Views,CA,94043,Other,6410 ∑ Registration & Hosting
LUNDEEN LEADERSHIP FUND,Political Committee,187.15,2024-12-19 00:00:00,Nordvpn.Com,Panama City,PA,0801,Other,7460 ∑ Computer Consultants
MANNY RUTINEL LEADERSHIP FUND,Political Committee,252.12,2024-12-19 00:00:00,Adobe,San Jose,CA,95110,Office Equipment & Supplies,Software
STATE FARM FEDERAL PAC,Political Committee,-225.0,2024-12-19 00:00:00,Lindsey For Colorado,Arvada,CO,80004,Returned Expenditure,Check Lost/Uncashed
STATE FARM FEDERAL PAC,Political Committee,-225.0,2024-12-19 00:00:00,Lindsey For Colorado,Arvada,CO,80004,Returned Expenditure,Check Lost/Uncashed
COLORADO DEMOCRATIC PARTY,Political Party Committee,4500.0,2024-12-20 00:00:00,"Irn, Inc.",Denver,CO,80201,Consultant & Professional Services,Research Fee
CONSULTING ENGINEERS PAC,Political Committee,200.0,2024-12-20 00:00:00,Coloradans For Western Values Leadership Pac,Colo. Springs,CO,80918,Contributions,
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Coleman For Colorado,Denver,CO,80249,Contributions,Contribution For 2028 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Coleman For Colorado,Denver,CO,80249,Contributions,Contribution For 2028 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Rodriguez For Colorado,Denver,CO,80222,Contributions,Contribution For 2026 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Rodriguez For Colorado,Denver,CO,80222,Contributions,Contribution For 2026 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Mccluskie For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Mccluskie For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Monica Duran For State Rep.,Wheat Ridge,CO,80033,Contributions,Contribution For 2026 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Monica Duran For State Rep.,Wheat Ridge,CO,80033,Contributions,Contribution For 2026 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Rose For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Rose For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Brianna For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Brianna For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Bridges For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2028 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Bridges For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2028 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Bird For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Bird For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution For 2026 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Elect Judy Amabile Sd-18,Boulder,CO,80302,Contributions,Contribution For 2028 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Elect Judy Amabile Sd-18,Boulder,CO,80302,Contributions,Contribution For 2028 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Committee To Elect Barbara Kirkmeyer To State Senate,Brighton,CO,80603,Contributions,Contribution For 2028 Primary
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,225.0,2024-12-20 00:00:00,Committee To Elect Barbara Kirkmeyer To State Senate,Brighton,CO,80603,Contributions,Contribution For 2028 General
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,1000.0,2024-12-20 00:00:00,All Together Colorado,Denver,CO,80206,Contributions,2024 Contribution
DELOITTE POLITICAL ACTION COMMITTEE,Political Committee,1000.0,2024-12-20 00:00:00,Colorado Way Forward,Denver,CO,80206,Contributions,2024 Contribution
