committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,2.08,9/24/25,Google Ads,Mountain View,CA,94043,Miscellaneous,
COLORADO CHAMBER POLITICAL ACTION COMMITTEE,Political Committee,500,9/24/25,The Coleman Leadership Fund,Denver,CO,80249,Contributions,Contribution
COLORADO DEMOCRATIC PARTY,Political Party Committee,120.66,9/24/25,Mailchimp,Atlanta,GA,30308,Other,Subscription Fee
FENBERG LEADERSHIP FUND,Political Committee,450,9/24/25,Dylan Roberts For Colorado,Redacted By Sos,CO,99999,Contributions,
GREEN PARTY OF COLORADO,Political Party Committee,22.77,9/24/25,Godaddy Inc,Tempe,AZ,85281,Other,Web Hosting
HOOD LEADERSHIP PAC,Political Committee,250,9/24/25,Jillaire  Mcmillan,Redacted By Sos,CO,99999,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,40.6,9/24/25,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
NATIONAL FEDERATION OF INDEPENDENT BUSINESS COLORADO POLITICAL ACTION COMMITTEE,Political Committee,250,9/24/25,Senate Majority Fund,Littleton,CO,80120,Contributions,2025 Contribution
REBEKAH STEWART FOR COLORADO,Political Committee,50,9/24/25,Jack For Westminster,Westminster,CO,80031,Contributions,
SAINT VRAIN VALLEY EDUCATION ASSOCIATION (SVVEA) FUND-SMALL DONOR COMMITTEE (SVVEA FUND-SMALL DONOR,Small Donor Committee,2500,9/24/25,Hadley For St Vrain,Niwot,CO,80503,Contributions,Hadley For St Vrain
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,3750,9/24/25,Jena For Colorado,Redacted By Sos,CO,99999,Contributions,2026 A/G Race Primary
WEST END DEMOCRATS OF SAN MIGUEL AND MONTROSE COUNTIES,Political Committee,114.08,9/24/25,Hnh Sign,Nucla,CO,81424,Advertising,Banner For Float In Parade
CAMACHO LEADERSHIP FUND,Political Committee,450,9/25/25,Jillaire For Hd19,Redacted By Sos,CO,99999,Contributions,
"CIVITAS RESOURCES, INC. POLITICAL ACTION COMMITTEE (CIVIPAC)",Political Committee,725,9/25/25,Kirkmeyer For Colorado,Brighton,CO,80603,Contributions,Contribution To Committee
"CIVITAS RESOURCES, INC. POLITICAL ACTION COMMITTEE (CIVIPAC)",Political Committee,275,9/25/25,Kirkmeyer For Colorado,Brighton,CO,80603,Contributions,Contribution To Committee
COLORADANS FOR WESTERN VALUES LEADERSHIP PAC,Political Committee,1000,9/25/25,Foundation For A Conservative Colorado,Colorado Springs,CO,80921,Contributions,
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,25,9/25/25,Co Secretary Of State,Denver,CO,80290,Miscellaneous,
COLORADO DEMOCRATIC PARTY,Political Party Committee,154.5,9/25/25,Spotlight Colorado,Denver,CO,80220,Other,Dinner Tickets
COLORADO STATE REPRESENTATIVE DISTRICT 30 REPUBLICAN CENTRAL COMMITTEE,Political Party Committee,26.39,9/25/25,Amazon,Seattle,WA,98109,Office Equipment & Supplies,Clipboards Purchased For Hd30
COLORADO WINS SDC,Small Donor Committee,1000,9/25/25,Gianina For Aurora,Aurora,CO,80010,Contributions,
CONSERVATION COLORADO ACTION FUND (CCVAF),Political Committee,1.2,9/25/25,,,,,Bank Fees,Act Blue Fees
FRIZELL LEADERSHIP PAC,Political Committee,200,9/25/25,Gambill For Dcsd,Castle Rock,CO,80104,Contributions,Candidate Dontation
FRIZELL LEADERSHIP PAC,Political Committee,200,9/25/25,Smith For Dcsd,Castle Rock,CO,80109,Contributions,Candidate Dontation
FRIZELL LEADERSHIP PAC,Political Committee,200,9/25/25,Roger  Hudson,Castle Pines,CO,80108,Contributions,Candidate Dontation
GRISWOLD LEADERSHIP PAC,Political Committee,268.29,9/25/25,Denver Democratic Central Committee,Denver,CO,80205,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.33,9/25/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
PUBLIC EDUCATION COMMITTEE,Small Donor Committee,3400,9/25/25,Hadley For St Vrain,Niwot,CO,80503,Contributions,Candidate Contribution
ADAMS EDUCATORS FOR PUBLIC EDUCATION,Small Donor Committee,2,9/26/25,,,,,Bank Fees,Starter Checks
ADVANCED ENERGY ACTION,Political Committee,26,9/26/25,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fees
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Small Donor Committee,725,9/26/25,Bacon For Colorado Leadership Fund,Denver,CO,80239,Contributions,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Small Donor Committee,725,9/26/25,Andrew For Colorado Leadership Fund,Redacted By Sos,CO,99999,Contributions,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Small Donor Committee,725,9/26/25,Lorena For Colorado Leadership Fund Committee,Redacted By Sos,CO,99999,Contributions,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Small Donor Committee,500,9/26/25,Jamie Jackson Leadership,Aurora,CO,80044,Contributions,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Small Donor Committee,725,9/26/25,Javier'S Economic Justice Fund,Denver,CO,90219,Contributions,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Small Donor Committee,500,9/26/25,Velasco Leadership Fund,Redacted By Sos,CO,99999,Contributions,
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Small Donor Committee,500,9/26/25,Weissman Leadership Fund,Aurora,CO,80011,Contributions,
CATHY KIPP FOR COLORADO LEADERSHIP FUND,Political Committee,1300,9/26/25,Colorado Democratic Party,Denver,CO,80203,Contributions,
COLORADO CEASEFIRE PAC,Political Committee,37.2,9/26/25,Bellco Creidt Union,Dallas,TX,75267,Bank Fees,Checks
COLORADO CENTER PARTY CENTRAL COMMITTEE,Political Party Committee,23,9/26/25,Meta,Menlo Park,CA,94025,Miscellaneous,
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,-54.95,9/26/25,Forte Payment Systems,Allen,TX,75013,Returned Expenditure,Vendor Refund
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,-54.95,9/26/25,Forte Payment Systems,Allen,TX,75013,Returned Expenditure,Vendor Refund
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,-54.95,9/26/25,Forte Payment Systems,Allen,TX,75013,Returned Expenditure,Vendor Refund
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,-54.95,9/26/25,Forte Payment Systems,Allen,TX,75013,Returned Expenditure,Vendor Refund
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,-54.95,9/26/25,Forte Payment Systems,Allen,TX,75013,Returned Expenditure,Vendor Refund
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,-54.95,9/26/25,Forte Payment Systems,Allen,TX,75013,Returned Expenditure,Vendor Refund
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,-54.95,9/26/25,Forte Payment Systems,Allen,TX,75013,Returned Expenditure,Vendor Refund
DLCC COLORADO (DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE COLORADO),Small Donor Committee,14,9/26/25,Amalgamated Bank,New York,NY,10001,Bank Fees,Bank Fee
"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",Political Committee,725,9/26/25,Kirkmeyer For Colorado,Brighton,CO,80603,Contributions,General 2026
"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",Political Committee,725,9/26/25,Bridges For Colorado Treasurer,Redacted By Sos,CO,99999,Contributions,General 2026
"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",Political Committee,725,9/26/25,Bridges For Colorado Treasurer,Redacted By Sos,CO,99999,Contributions,Primary 2026
"PEDIATRIX MEDICAL GROUP, INC. POLITICAL ACTION COMMITTEE (PEDIATRIX PAC)",Political Committee,725,9/26/25,Kirkmeyer For Colorado,Brighton,CO,80603,Contributions,Primary 2026
VALDEZ FOR COLORADO RAINBOW FUND,Political Committee,2,9/26/25,First Bank,Lakewood,CO,80215,Bank Fees,
WARRIOR PAC,Political Committee,150,9/26/25,Spotlight Colorado,Denver,CO,80204,Contributions,
COLORADANS FOR WESTERN VALUES LEADERSHIP PAC,Political Committee,450,9/27/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,
BLACK WOMEN FOR CRIMINAL JUSTICE REFORM,Small Donor Committee,0.72,9/28/25,,,,,Bank Fees,
CAMACHO LEADERSHIP FUND,Political Committee,32.59,9/28/25,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
COLORADO WORKING FAMILIES PARTY SMALL DONOR COMMITTEE,Small Donor Committee,0.17,9/28/25,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
DEMOCRATIC PARTY CONGRESSIONAL DISTRICT 4 COLORADO,Political Party Committee,0.8,9/28/25,Actblue Technical Services,Somerville,MA,02144,Other,Cc Processing Fee
GRISWOLD LEADERSHIP PAC,Political Committee,57.28,9/28/25,Actblue,West Somerville,MA,02144-0031,Fundraising Expenses,Credit Card Processing Fee
JAVIER'S ECONOMIC JUSTICE FUND,Political Committee,2,9/28/25,First Bank,Lakewood,CO,80235,Bank Fees,
JAVIER'S ECONOMIC JUSTICE FUND,Political Committee,2,9/28/25,First Bank,Lakewood,CO,80235,Bank Fees,
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,2.77,9/28/25,Act Blue,Somerville,MA,02144,Fundraising Expenses,
AURORA COUNCIL FOR TEACHERS & STUDENTS (ACTS),Small Donor Committee,16.74,9/29/25,Charrier,Aurora,CO,80018,Other,In Kind Voter File Access
AURORA COUNCIL FOR TEACHERS & STUDENTS (ACTS),Small Donor Committee,16.74,9/29/25,Tramaine Duncan For School Board,Aurora,CO,80010,Other,In Kind Voter File Access
BLACK JACK PAC,Political Committee,400,9/29/25,Kyle For Colorado,Louisville,CO,80027,Contributions,
BLACK JACK PAC,Political Committee,400,9/29/25,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Marsha 4 City Council,Aurora,CO,80047,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Kassaw For Aurora,Aurora,CO,80046,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Danielle For Aurora,Aurora,CO,80014,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Nino Pepper For Aps Board,Aurora,CO,80047,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Don Sheehan For Centennial,Centennial,CO,80015,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Friends Of Robyn Carnes,Centennial,CO,80122,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Carrie For Centenial,Centennial,CO,80112,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Patty Mckernan For Centennial,Centennial,CO,80112,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Jeffrey Gilliam For Centennial,Centennial,CO,80015,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Committee To Elect Rita Russell,Englewood,CO,80113,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Committee To Elect Kim Wright,Englewood,CO,80110,Other,Donations
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Driscoll For Littleton Mayor,Littleton,CO,80123,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Curt For Littleton,Littleton,CO,80120,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Amanda Thayer For Cherry Creek,Aurora,CO,80016,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Jack Coffey For City Council,Greenwood Village,CO,80111,Other,Donation
CHERRY CREEK REPUBLICAN WOMEN SMALL DONOR COMMITTEE,Small Donor Committee,200,9/29/25,Tom Stahl For Greenwood Village,Greenwood Village,CO,80111,Other,Donation
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,395,9/29/25,Jose Guardiola For Commerce City,Comerce City,CO,80640,Contributions,
COLORADO STATE REPRESENTATIVE DISTRICT 30 REPUBLICAN CENTRAL COMMITTEE,Political Party Committee,25.75,9/29/25,Squarespace Inc,New York,NY,10014,Other,Renewal Of Monthly Squarespace Subscription
COLORADO WINS SDC,Small Donor Committee,25,9/29/25,Colorado Secretary Of State,Denver,CO,80290,Other,Periodic Fee
COPIC SMALL DONOR COMMITTEE,Small Donor Committee,2000,9/29/25,Jacqueline  Phillips,Redacted By Sos,CO,99999,Contributions,Misc Campaign Contribution
DCTA FUND (FORMERLY POLITICAL ACTION COMMITTEE),Small Donor Committee,9100,9/29/25,Southwest For Sochi,Redacted By Sos,CO,99999,Contributions,Contribution
DCTA FUND (FORMERLY POLITICAL ACTION COMMITTEE),Small Donor Committee,750,9/29/25,Southwest For Sochi,Redacted By Sos,CO,99999,Contributions,In Kinding Of Campaign Management Services
FRIENDS OF COLORADO HOSPITALS (F/K/A HOSPITALS EXPRESS LEGISLATIVE PREFERENCE),Political Committee,450,9/29/25,William For Colorado,Redacted By Sos,CO,99999,Contributions,
FRIENDS OF COLORADO HOSPITALS (F/K/A HOSPITALS EXPRESS LEGISLATIVE PREFERENCE),Political Committee,450,9/29/25,Friends Of Jacque Phillips,Redacted By Sos,CO,99999,Contributions,
GILCHRIST FOR COLORADO LEADERSHIP PAC,Political Committee,40.49,9/29/25,Actblue,Sommerville,MA,02144,Bank Fees,
GRISWOLD LEADERSHIP PAC,Political Committee,-100,9/29/25,Larimer County Democrats,Fort Collins,CO,80524,Returned Expenditure,Refunded
HANSEN LEADERSHIP FUND,Political Committee,450,9/29/25,Dylan Roberts For Colorado,Redacted By Sos,CO,99999,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.35,9/29/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LIGHT OVER PEAKS PAC,Political Committee,50,9/29/25,Friends Of Jacque Phillips,Redacted By Sos,CO,99999,Contributions,
MAKE GREAT CHOICES PAC,Political Committee,46.97,9/29/25,Safeway,Loveland,CO,80537,"Food, Beverages and Meals",
MANNY RUTINEL LEADERSHIP FUND,Political Committee,21.9,9/29/25,First Bank,Commerce City,CO,80022,Bank Fees,Bank Fees
MANNY RUTINEL LEADERSHIP FUND,Political Committee,139,9/29/25,Speechify,St. Petersburg,FL,33702,Office Equipment & Supplies,Software
ODOPAC,Political Committee,50,9/29/25,Anne Keke For Kids,Aurora,CO,80017,Contributions,
SHEET METAL WORKERS' SMALL DONOR COMMITTEE,Small Donor Committee,2000,9/29/25,Jena For Colorado,Redacted By Sos,CO,99999,Contributions,
STRENGTHENING OPPORTUNITIES FOR COLORADANS (SOCO) PAC,Political Committee,250,9/29/25,Gena L Ozols,Redacted By Sos,CO,99999,Contributions,
SULLY'S ACTION FUND,Small Donor Committee,22.67,9/29/25,Act Blue,Somerville,MA,02138,Fundraising Expenses,Act Blue Expenses
SULLY'S LEADERSHIP FUND,Political Committee,5.97,9/29/25,Act Blue,Somerville,MA,02144,Fundraising Expenses,Act Blue Expenses
THE CIGNA GROUP EMPLOYEE POLITICAL ACTION COMMITTEE,Political Committee,725,9/29/25,Colorado Association Of Health Plans Political Action Committee,Denver,CO,80203,Contributions,2025 Contribution
THE COLEMAN LEADERSHIP FUND,Political Committee,100,9/29/25,Marlo  Alston,Centennal,CO,80015,Contributions,
VELASCO LEADERSHIP FUND,Political Committee,100,9/29/25,Xochitl  Gaytan,Redacted By Sos,CO,99999,Contributions,
WARRIOR PAC,Political Committee,189,9/29/25,Colorado Politics,Colorado Springs,CO,80903,Office Equipment & Supplies,
18TH JD CRIMINAL JUSTICE FUND,Small Donor Committee,838.54,9/30/25,Amy Padden For District Attorney,Redacted By Sos,CO,80013,Contributions,
18TH JD CRIMINAL JUSTICE FUND,Small Donor Committee,0.99,9/30/25,Actblue,Sommerville,MA,02144,Bank Fees,
18TH JD DEMOCRATIC SDC,Small Donor Committee,0.99,9/30/25,,,,,Bank Fees,
ACCESS TO PEDIATRIC BEHAVIORAL THERAPY FOR COLORADO CHILDREN,Political Committee,12,9/30/25,First Bank,Lakewood,CO,80215,Bank Fees,
ADAMS EDUCATORS FOR PUBLIC EDUCATION,Small Donor Committee,5,9/30/25,,,,,Bank Fees,Bank Fee
AGRICULTURE PAC,Political Committee,2,9/30/25,Firstbank North,Arvada,CO,80006,Bank Fees,
"AGRICULTURE STRONG, COLORADO UNITED",Small Donor Committee,10,9/30/25,First Bank North,Brighton,CO,80601,Bank Fees,
ASTELLAS US LLC POLITICAL ACTION COMMITTEE (ASTELLAS PAC),Political Committee,1273.16,9/30/25,Astellas Us Llc Political Action Committee (Astellas Pac),Northbrook,IL,60062,Other,Transfer Balance Of Funds - Colorado Termination.
BACON FOR COLORADO LEADERSHIP FUND,Political Committee,16,9/30/25,,,,,Bank Fees,
BACON FOR COLORADO LEADERSHIP FUND,Political Committee,90.86,9/30/25,Actblue,Cambridge,MA,02138,Bank Fees,
BIPAC (BLACK INDIGENOUS LEADERSHIP PAC),Political Committee,4.17,9/30/25,Actblue,Somerville,MA,02144,Fundraising Expenses,Actblue Fees
BIRD FOR COLORADO LEADERSHIP FUND,Political Committee,450,9/30/25,Dylan Roberts For Colorado,Redacted By Sos,CO,99999,Contributions,
BLACK JACK PAC,Political Committee,200,9/30/25,Max Brooks For Colorado Committee,Redacted By Sos,CO,99999,Contributions,
BLACK JACK PAC,Political Committee,200,9/30/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,
BLACK JACK PAC,Political Committee,200,9/30/25,Woog For House District 19,Frederick,CO,80530,Contributions,
BLACK JACK PAC,Political Committee,200,9/30/25,Carlos For Hd 48,Fort Lupton,CO,80621,Contributions,
BLACK JACK PAC,Political Committee,400,9/30/25,Gonzalez For 50,Greeley,CO,80634,Contributions,
BLACK JACK PAC,Political Committee,200,9/30/25,Lori Garcia Sander For Hd 65,Redacted By Sos,CO,99999,Contributions,
BLACK JACK PAC,Political Committee,300,9/30/25,Committee To Elect Richardson For House District 56,Elizabeth,CO,80107,Contributions,
BLACK WOMEN FOR CRIMINAL JUSTICE REFORM,Small Donor Committee,0.99,9/30/25,,,,,Bank Fees,
BUCKLE UP PAC,Political Committee,2,9/30/25,Firstbank North,Arvada,CO,80003,Bank Fees,
CAMACHO LEADERSHIP FUND,Political Committee,45.44,9/30/25,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
CAMACHO LEADERSHIP FUND,Political Committee,250,9/30/25,Shannon Bird For Congress,Westminister,CO,80035,Contributions,
CATHY KIPP FOR COLORADO LEADERSHIP FUND,Political Committee,5.93,9/30/25,Act Blue Technical Services,Somerville,MA,02144-3132,Other,Service Fees
CATLIN PAC,Political Committee,12,9/30/25,First Bank,Denver,CO,80203,Bank Fees,
CERTIFIED PUBLIC ACCOUNTANTS PAC,Political Committee,5,9/30/25,,,,,Bank Fees,Bank Fee
CLEAN ENERGY CAUCUS SMALL DONOR COMMITTEE,Small Donor Committee,195,9/30/25,Bank,Lakewood,CO,80232,Bank Fees,Accumulated Bank Fees
COLIN PAC,Political Committee,450,9/30/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,
COLORADO BIOSCIENCE PAC,Political Committee,56.01,9/30/25,Wells Fargo Bank,Denver,CO,80203,Other,Balance Adjustment To Achieve Alignment
COLORADO CATTLEMENS ASSOCIATION,Political Committee,-225,9/30/25,Woog For House District 19,Frederick,CO,80530,Returned Expenditure,Check Never Cashed
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,3,9/30/25,,,,,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,2,9/30/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,2,9/30/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DEMOCRATIC PARTY,Political Party Committee,8,9/30/25,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADO DENTAL HYGIENISTS PAC,Political Committee,15,9/30/25,Jpmorgan Chase Bank,Columbus,OH,43218-2051,Bank Fees,
COLORADO EYEPAC,Political Committee,25,9/30/25,Colorado Medical Society,Denver,CO,80230,Other,Sos Periodic Fee
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION SMALL DONOR COMMITTEE (CLCS ACTION SDC),Small Donor Committee,12,9/30/25,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
COLORADO PSYCHOLOGICAL ASSOCIATION,Political Committee,25,9/30/25,Keybank National Association,Greenwood Village,CO,80111,Bank Fees,
COLORADO SKI COUNTRY USA PAC,Political Committee,5,9/30/25,,,,,Bank Fees,Bank Service Charge
